problem,z3,msat,minisat-ml,minisat,batsat,z3.time,msat.time,minisat-ml.time,minisat.time,batsat.time
benchs/satcomp-18/Manthey/sqrt_Householder_pseudoconstant_true-unreach-call.c.cnf,unknown,error,error,unknown,unknown,300.08,9.19,301.02,300.56,300.08
benchs/satcomp-18/Manthey/pals_lcr.8_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c.cnf,unknown,error,error,unknown,unknown,300.02,70.12,301.06,300.04,300.06
benchs/satcomp-18/Manthey/pals_lcr-var-start-time.6_true-unreach-call.ufo.UNBOUNDED.pals.c.cnf,unknown,error,error,unknown,unknown,300.02,138.96,301.01,300.04,300.03
benchs/satcomp-18/Manthey/pals_lcr-var-start-time.5_true-unreach-call.ufo.UNBOUNDED.pals.c.cnf,unsat,error,error,unknown,unknown,96.29,100.54,301.01,300.03,300.04
benchs/satcomp-18/Manthey/pals_floodmax.5_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c.cnf,unknown,error,error,unknown,unknown,300.02,225.95,301.01,300.03,300.05
benchs/satcomp-18/Manthey/newton_3_6_false-unreach-call.i.cnf,unknown,error,error,unknown,unknown,300.03,84.09,301.18,300.10,300.04
benchs/satcomp-18/Manthey/newton_3_4_true-unreach-call.i.cnf,unknown,error,error,unknown,unknown,300.03,50.12,301.05,300.06,300.04
benchs/satcomp-18/Manthey/filter_iir_true-unreach-call.c.cnf,unknown,error,error,unknown,unknown,300.04,8.94,301.21,300.17,300.04
benchs/satcomp-18/Manthey/filter1_true-unreach-call.c.cnf,unknown,error,error,unknown,unknown,300.05,8.41,301.18,300.16,300.05
benchs/satcomp-18/Manthey/avg_true-unreach-call.i.cnf,unknown,error,error,unknown,unknown,300.03,116.23,301.02,300.04,300.04
benchs/satcomp-18/Manthey/Problem14_label57_false-unreach-call.c.cnf,unknown,error,error,sat,sat,300.08,9.06,301.23,173.53,193.94
benchs/satcomp-18/Manthey/Problem14_label55_true-unreach-call.c.cnf,unsat,error,error,unsat,unsat,63.69,8.63,301.02,59.72,34.93
benchs/satcomp-18/Manthey/Problem14_label48_true-unreach-call.c.cnf,unknown,error,error,unsat,unsat,300.09,8.83,301.21,162.30,239.59
benchs/satcomp-18/Manthey/Problem14_label20_true-unreach-call.c.cnf,unsat,error,unsat,unsat,unsat,54.63,8.66,12.81,2.45,3.01
benchs/satcomp-18/Manthey/Problem14_label19_true-unreach-call.c.cnf,unknown,error,error,unknown,unsat,300.07,8.87,301.15,300.46,211.82
benchs/satcomp-18/Manthey/Problem14_label14_false-unreach-call.c.cnf,unknown,error,error,sat,sat,300.08,8.52,301.24,237.77,145.14
benchs/satcomp-18/Manthey/Problem11_label51_false-unreach-call.c.cnf,unknown,error,error,unknown,unknown,300.08,8.93,301.18,300.91,300.05
benchs/satcomp-18/Manthey/Problem11_label29_false-unreach-call.c.cnf,unknown,error,error,unknown,unknown,300.09,8.97,301.25,300.49,300.05
benchs/satcomp-18/Liang/sqrt_ineq_3.c.cnf,sat,error,error,unknown,unknown,118.88,73.22,301.19,300.05,300.05
benchs/satcomp-18/Liang/sqrt_ineq_2.c.cnf,sat,error,error,unknown,unknown,104.22,56.90,301.19,300.05,300.05
benchs/satcomp-18/Liang/quadratic_tight_error.c.cnf,unknown,error,error,unknown,unknown,300.03,111.22,301.02,300.04,300.06
benchs/satcomp-18/Liang/quadratic_loose_error.c.cnf,unsat,error,error,unknown,unknown,171.11,108.65,301.02,300.04,300.05
benchs/satcomp-18/Liang/dist9.c.cnf,unsat,error,error,unknown,unknown,133.40,75.37,301.01,300.03,300.03
benchs/satcomp-18/Liang/dist8.c.cnf,unsat,error,error,unknown,unknown,137.27,114.42,301.01,300.01,300.03
benchs/satcomp-18/Liang/dist7.c.cnf,unsat,error,error,unknown,unknown,153.75,104.61,301.01,300.02,300.03
benchs/satcomp-18/Liang/dist6.c.cnf,unsat,error,error,unknown,unknown,135.22,127.76,301.01,300.01,300.04
benchs/satcomp-18/Liang/dist5.c.cnf,unsat,error,error,unknown,unknown,130.47,110.03,301.01,300.02,300.03
benchs/satcomp-18/Liang/dist4.c.cnf,unsat,error,error,unknown,unknown,144.86,163.91,301.01,300.01,300.03
benchs/satcomp-18/Liang/dist10.c.cnf,unsat,error,error,unknown,unknown,133.60,92.13,301.11,300.02,300.03
benchs/satcomp-18/Liang/commutativity3.c.cnf,unknown,error,error,unknown,unknown,300.02,109.82,301.02,300.03,300.04
benchs/satcomp-18/Liang/commutativity.c.cnf,unknown,error,error,unknown,unknown,300.02,62.22,301.10,300.01,300.03
benchs/satcomp-18/Liang/assoc_mult_err_3.c.cnf,unsat,error,error,unsat,unknown,51.31,127.24,301.18,147.46,300.03
benchs/satcomp-18/Liang/assoc2.c.cnf,unknown,error,error,unknown,unknown,300.02,95.99,301.01,300.02,300.03
benchs/satcomp-18/Konan/TimetableCNFEncoding_9_UNKNOWN.cnf,unknown,error,error,unknown,unknown,300.03,128.23,301.02,300.09,300.05
benchs/satcomp-18/Konan/TimetableCNFEncoding_8_UNKNOWN.cnf,unknown,error,error,unknown,unknown,300.04,78.26,301.02,300.10,300.04
benchs/satcomp-18/Konan/TimetableCNFEncoding_6_UNKNOWN.cnf,unknown,error,error,unknown,unknown,300.04,36.16,301.02,300.09,300.05
benchs/satcomp-18/Konan/TimetableCNFEncoding_5_UNKNOWN.cnf,unknown,error,error,unknown,unknown,300.05,12.10,301.02,300.12,300.05
benchs/satcomp-18/Konan/TimetableCNFEncoding_4_UNKNOWN.cnf,unknown,error,error,unknown,unknown,300.04,10.68,301.01,300.15,300.05
benchs/satcomp-18/Konan/TimetableCNFEncoding_3_UNKNOWN.cnf,unknown,error,error,unknown,unknown,300.04,9.09,301.01,300.14,300.05
benchs/satcomp-18/Konan/TimetableCNFEncoding_2_UNKNOWN.cnf,unknown,error,error,unknown,unknown,300.04,12.00,301.02,300.14,300.06
benchs/satcomp-18/Konan/TimetableCNFEncoding_20_UNKNOWN.cnf,unknown,error,error,unknown,unknown,300.05,8.78,301.01,300.17,300.04
benchs/satcomp-18/Konan/TimetableCNFEncoding_1_UNKNOWN.cnf,unknown,error,error,unknown,unknown,300.05,8.78,301.01,300.14,300.05
benchs/satcomp-18/Konan/TimetableCNFEncoding_17_UNKNOWN.cnf,unknown,error,error,unknown,unknown,300.04,9.37,301.01,300.13,300.04
benchs/satcomp-18/Konan/TimetableCNFEncoding_16_UNKNOWN.cnf,unknown,error,error,unknown,unknown,300.05,8.82,301.02,300.17,300.04
benchs/satcomp-18/Konan/TimetableCNFEncoding_10_UNKNOWN.cnf,unknown,error,error,unknown,unknown,300.03,104.92,301.01,300.05,300.05
benchs/satcomp-18/Jingchao/e_rphp096_04.cnf,unknown,error,error,unknown,unknown,300.02,148.06,301.09,300.01,300.02
benchs/satcomp-18/Jingchao/e_rphp065_05.cnf,unknown,error,error,unknown,unknown,300.02,75.45,301.04,300.02,300.02
benchs/satcomp-18/Jingchao/e_rphp065_04.cnf,unknown,error,error,unknown,unknown,300.02,86.80,301.03,300.01,300.02
benchs/satcomp-18/Jingchao/e_rphp056_05.cnf,unknown,error,error,unknown,unknown,300.02,79.94,301.02,300.01,300.02
benchs/satcomp-18/Jingchao/e_rphp055_04.cnf,unknown,error,error,unknown,unknown,300.03,91.25,301.02,300.02,300.03
benchs/satcomp-18/Jingchao/e_rphp035_05.cnf,unknown,error,error,unknown,unknown,300.03,73.67,301.09,300.02,300.03
benchs/satcomp-18/Jingchao/ae_rphp095_04.cnf,unknown,error,error,unknown,unknown,300.02,94.99,301.10,300.01,300.03
benchs/satcomp-18/Jingchao/ae_rphp075_04.cnf,unknown,error,error,unknown,unknown,300.02,88.36,301.10,300.02,300.03
benchs/satcomp-18/Jingchao/ae_rphp062_05.cnf,unknown,error,error,unknown,unknown,300.03,97.35,301.09,300.03,300.02
benchs/satcomp-18/Jingchao/ae_rphp056_05.cnf,unknown,error,error,unknown,unknown,300.02,83.03,301.03,300.02,300.03
benchs/satcomp-18/Jingchao/ae_rphp055_04.cnf,unknown,error,error,unknown,unknown,300.02,93.31,301.09,300.02,300.02
benchs/satcomp-18/Jingchao/ae_rphp045_05.cnf,unknown,error,error,unknown,unknown,300.02,84.41,301.04,300.02,300.03
benchs/satcomp-18/Jingchao/ae_rphp035_05.cnf,unknown,error,error,unknown,unknown,300.02,71.49,301.10,300.01,300.03
benchs/satcomp-18/Jingchao/a_rphp098_04.cnf,unknown,error,error,unknown,unknown,300.02,98.02,301.10,300.02,300.03
benchs/satcomp-18/Jingchao/a_rphp085_04.cnf,unknown,error,error,unknown,unknown,300.03,102.59,301.04,300.02,300.03
benchs/satcomp-18/Jingchao/a_rphp065_04.cnf,unknown,error,error,unknown,unknown,300.02,92.21,301.09,300.01,300.03
benchs/satcomp-18/Jingchao/a_rphp056_05.cnf,unknown,error,error,unknown,unknown,300.02,85.98,301.02,300.01,300.03
benchs/satcomp-18/Jingchao/a_rphp055_04.cnf,unknown,error,error,unknown,unknown,300.02,90.47,301.04,300.02,300.02
benchs/satcomp-18/Jingchao/a_rphp045_05.cnf,unknown,error,error,unknown,unknown,300.02,81.40,301.03,300.02,300.03
benchs/satcomp-18/Jingchao/a_rphp035_05.cnf,unknown,error,error,unknown,unknown,300.02,75.89,301.02,300.02,300.03
benchs/satcomp-18/Heusser/satcoin-genesis-SAT-9.cnf,sat,sat,error,unknown,unknown,13.02,4.14,301.04,300.05,300.05
benchs/satcomp-18/Heusser/satcoin-genesis-SAT-8192.cnf,sat,error,error,unknown,unknown,162.87,49.04,301.18,300.05,300.07
benchs/satcomp-18/Heusser/satcoin-genesis-SAT-8.cnf,sat,sat,error,unknown,unknown,8.54,8.14,301.06,300.07,300.07
benchs/satcomp-18/Heusser/satcoin-genesis-SAT-7.cnf,sat,sat,error,unknown,unknown,5.12,5.84,301.17,300.06,300.07
benchs/satcomp-18/Heusser/satcoin-genesis-SAT-64.cnf,sat,error,error,unknown,unknown,65.71,48.24,301.05,300.07,300.04
benchs/satcomp-18/Heusser/satcoin-genesis-SAT-512.cnf,sat,error,error,unknown,unknown,70.43,46.41,301.19,300.07,300.04
benchs/satcomp-18/Heusser/satcoin-genesis-SAT-5.cnf,sat,sat,error,unknown,unknown,3.19,5.99,301.18,300.09,300.05
benchs/satcomp-18/Heusser/satcoin-genesis-SAT-4096.cnf,unknown,error,error,unknown,unknown,300.03,51.02,301.18,300.05,300.03
benchs/satcomp-18/Heusser/satcoin-genesis-SAT-4.cnf,sat,sat,error,unknown,unknown,3.21,4.95,301.17,300.07,300.04
benchs/satcomp-18/Heusser/satcoin-genesis-SAT-32.cnf,unknown,sat,error,unknown,unknown,300.03,23.35,301.06,300.05,300.04
benchs/satcomp-18/Heusser/satcoin-genesis-SAT-3.cnf,sat,sat,error,unknown,unknown,3.00,4.00,301.16,300.08,300.05
benchs/satcomp-18/Heusser/satcoin-genesis-SAT-256.cnf,unknown,error,error,unknown,unknown,300.03,48.39,301.20,300.05,300.05
benchs/satcomp-18/Heusser/satcoin-genesis-SAT-2048.cnf,unknown,error,error,unknown,unknown,300.03,48.82,301.01,300.07,300.06
benchs/satcomp-18/Heusser/satcoin-genesis-SAT-16.cnf,sat,sat,error,unknown,unknown,20.48,25.71,301.27,300.06,300.06
benchs/satcomp-18/Heusser/satcoin-genesis-SAT-128.cnf,sat,error,error,unknown,unknown,34.31,48.97,301.01,300.06,300.10
benchs/satcomp-18/Heusser/satcoin-genesis-SAT-1024.cnf,unknown,error,error,unknown,unknown,300.03,47.51,301.19,300.06,300.03
benchs/satcomp-18/Heusser/satcoin-genesis-SAT-10.cnf,sat,sat,error,unknown,unknown,9.22,7.65,301.19,300.07,300.04
benchs/satcomp-18/Heule/CNP-5-900.cnf,unknown,sat,error,unknown,unknown,300.02,68.80,301.01,300.03,300.03
benchs/satcomp-18/Heule/CNP-5-800.cnf,unknown,error,error,unknown,unknown,300.02,250.20,301.12,300.02,300.04
benchs/satcomp-18/Heule/CNP-5-700.cnf,unknown,error,error,unknown,unknown,300.03,301.02,301.02,300.02,300.04
benchs/satcomp-18/Heule/CNP-5-600.cnf,unknown,error,error,unknown,unknown,300.02,301.02,301.02,300.03,300.04
benchs/satcomp-18/Heule/CNP-5-500.cnf,unknown,error,error,unknown,unknown,300.02,236.73,301.01,300.02,300.03
benchs/satcomp-18/Heule/CNP-5-400.cnf,unknown,error,error,unknown,unknown,300.02,295.84,301.15,300.03,300.03
benchs/satcomp-18/Heule/CNP-5-300.cnf,unknown,error,error,unknown,unknown,300.02,278.91,301.10,300.02,300.04
benchs/satcomp-18/Heule/CNP-5-200.cnf,unknown,error,error,unknown,unknown,300.02,243.31,301.01,300.03,300.05
benchs/satcomp-18/Heule/CNP-5-1900.cnf,sat,sat,sat,sat,sat,190.86,65.38,260.97,190.42,224.24
benchs/satcomp-18/Heule/CNP-5-1800.cnf,unknown,sat,error,sat,sat,300.02,20.30,301.01,50.70,63.03
benchs/satcomp-18/Heule/CNP-5-1700.cnf,unknown,error,error,sat,sat,300.03,301.02,301.01,143.70,160.71
benchs/satcomp-18/Heule/CNP-5-1600.cnf,unknown,error,error,sat,sat,300.03,301.02,301.01,53.14,69.78
benchs/satcomp-18/Heule/CNP-5-1500.cnf,unknown,error,error,sat,sat,300.02,271.67,301.01,145.90,174.46
benchs/satcomp-18/Heule/CNP-5-1400.cnf,unknown,error,error,unknown,unknown,300.02,301.02,301.01,300.02,300.04
benchs/satcomp-18/Heule/CNP-5-1300.cnf,unknown,error,error,unknown,unknown,300.02,279.59,301.01,300.02,300.03
benchs/satcomp-18/Heule/CNP-5-1200.cnf,unknown,error,error,unknown,unknown,300.02,281.39,301.09,300.02,300.03
benchs/satcomp-18/Heule/CNP-5-1100.cnf,unknown,error,error,unknown,unknown,300.03,300.51,301.09,300.03,300.03
benchs/satcomp-18/Heule/CNP-5-1000.cnf,unknown,error,error,unknown,unknown,300.02,301.02,301.09,300.03,300.04
benchs/satcomp-18/Heule/CNP-5-100.cnf,unknown,error,error,unknown,unknown,300.02,301.02,301.01,300.03,300.04
benchs/satcomp-18/Heule/CNP-5-0.cnf,unknown,error,error,unknown,unknown,300.02,301.02,301.04,300.03,300.04
benchs/satcomp-18/Harder/ecarev-110-4099-22-30-7.cnf,unknown,error,error,unknown,unknown,300.02,102.06,301.07,300.14,300.05
benchs/satcomp-18/Harder/ecarev-110-4099-22-30-5.cnf,unknown,error,error,unknown,unknown,300.03,106.44,301.10,300.11,300.04
benchs/satcomp-18/Harder/ecarev-110-4099-22-30-4.cnf,unknown,error,error,unknown,unknown,300.03,117.36,301.01,300.08,300.05
benchs/satcomp-18/Harder/ecarev-110-4099-22-30-2.cnf,unknown,error,error,unknown,unknown,300.03,143.37,301.01,300.07,300.06
benchs/satcomp-18/Harder/ecarev-110-1031-23-40-8.cnf,unknown,error,error,unknown,unknown,300.02,209.67,301.01,300.04,300.04
benchs/satcomp-18/Harder/ecarev-110-1031-23-40-7.cnf,unknown,error,error,unknown,unknown,300.02,213.28,301.01,300.04,300.04
benchs/satcomp-18/Harder/ecarev-110-1031-23-40-6.cnf,unknown,error,error,unknown,unknown,300.02,223.65,301.01,300.03,300.04
benchs/satcomp-18/Harder/ecarev-110-1031-23-40-5.cnf,unknown,error,error,unknown,unknown,300.03,301.02,301.01,300.05,300.05
benchs/satcomp-18/Harder/ecarev-110-1031-23-40-3.cnf,unknown,error,error,unsat,unsat,300.03,301.02,301.01,77.12,143.40
benchs/satcomp-18/Harder/ecarev-110-1031-23-40-2.cnf,unknown,error,error,unknown,unknown,300.02,301.02,301.02,300.05,300.04
benchs/satcomp-18/Harder/ecarev-110-1031-23-40-1.cnf,unknown,error,error,unknown,unknown,300.02,244.92,301.07,300.08,300.04
benchs/satcomp-18/Ehlers/ex187_10.cnf,unknown,error,error,unknown,unknown,300.03,13.05,301.18,300.05,300.04
benchs/satcomp-18/Ehlers/ex179_11.cnf,unknown,error,error,unknown,unknown,300.04,14.36,301.07,300.07,300.06
benchs/satcomp-18/Ehlers/ex177_13.cnf,unknown,error,error,unknown,unknown,300.13,8.73,301.02,300.22,300.07
benchs/satcomp-18/Ehlers/ex177_12.cnf,unknown,error,error,unknown,unknown,300.11,8.54,301.33,300.22,300.06
benchs/satcomp-18/Ehlers/ex175_20.cnf,unknown,error,error,unknown,unknown,300.13,9.00,301.22,300.19,300.07
benchs/satcomp-18/Ehlers/ex175_18.cnf,unknown,error,error,unknown,unknown,300.11,8.66,301.58,300.25,300.06
benchs/satcomp-18/Ehlers/ex175_17.cnf,unknown,error,error,unknown,unknown,300.11,8.57,301.20,300.20,300.07
benchs/satcomp-18/Ehlers/ex157_10.cnf,unknown,error,error,unknown,unknown,300.04,7.66,301.09,300.05,300.04
benchs/satcomp-18/Ehlers/ex145_11.cnf,unknown,error,error,unknown,unknown,300.03,301.02,301.04,300.04,300.04
benchs/satcomp-18/Ehlers/ex145_10.cnf,unknown,error,error,unknown,unknown,300.03,301.02,301.17,300.03,300.04
benchs/satcomp-18/Ehlers/ex095_8.cnf,unknown,error,error,unknown,unknown,300.13,9.28,301.26,300.19,300.06
benchs/satcomp-18/Ehlers/ex067_10.cnf,unknown,error,error,unknown,unknown,300.03,79.97,301.02,300.04,300.05
benchs/satcomp-18/Ehlers/ex065_25.cnf,unknown,error,error,unknown,unknown,300.03,301.02,301.18,300.04,300.05
benchs/satcomp-18/Ehlers/ex065_24.cnf,unknown,error,error,unknown,unknown,300.03,300.85,301.19,300.05,300.05
benchs/satcomp-18/Ehlers/ex051_9.cnf,unknown,error,error,unknown,unknown,300.03,301.02,301.19,300.04,300.06
benchs/satcomp-18/Ehlers/ex045_7.cnf,unknown,error,error,unknown,unknown,300.11,8.77,301.18,300.66,300.06
benchs/satcomp-18/Ehlers/ex039_33.cnf,unknown,error,error,unknown,unknown,300.03,301.02,301.18,300.05,300.04
benchs/satcomp-18/Ehlers/ex025_19.cnf,unknown,error,error,unknown,unknown,300.03,8.06,301.06,300.06,300.05
benchs/satcomp-18/Ehlers/ex015_14.cnf,unknown,error,error,unknown,unknown,300.04,7.57,301.22,300.07,300.04
benchs/satcomp-18/Ehlers/ex009_10.cnf,unknown,error,error,unknown,unknown,300.06,8.66,301.02,300.10,300.05
benchs/satcomp-18/Devriendt/school1_nsh.col.14.cnf,unknown,error,error,unknown,unknown,300.03,301.02,301.16,300.05,300.04
benchs/satcomp-18/Devriendt/school1.col.14.cnf,unknown,error,error,unknown,unknown,300.03,301.02,301.01,300.02,300.05
benchs/satcomp-18/Devriendt/queen8_8.col.9.cnf,unknown,error,error,unknown,unknown,300.02,279.76,301.01,300.02,300.03
benchs/satcomp-18/Devriendt/queen8_12.col.12.cnf,unknown,error,error,unknown,unknown,300.03,291.71,301.01,300.02,300.03
benchs/satcomp-18/Devriendt/queen15_15.col.15.cnf,unknown,error,error,unknown,unknown,300.03,301.02,301.01,300.02,300.05
benchs/satcomp-18/Devriendt/queen14_14.col.14.cnf,unknown,error,error,unknown,unknown,300.03,301.02,301.02,300.01,300.03
benchs/satcomp-18/Devriendt/queen13_13.col.13.cnf,unknown,error,error,unknown,unknown,300.03,301.02,301.09,300.02,300.03
benchs/satcomp-18/Devriendt/queen12_12.col.12.cnf,unknown,error,error,unknown,unknown,300.03,301.02,301.01,300.01,300.03
benchs/satcomp-18/Devriendt/le450_25c.col.25.cnf,unknown,error,error,unknown,unknown,300.03,301.02,301.18,300.04,300.03
benchs/satcomp-18/Devriendt/le450_25b.col.25.cnf,unknown,error,error,unknown,unknown,300.03,301.02,301.02,300.03,300.03
benchs/satcomp-18/Devriendt/le450_25a.col.25.cnf,unknown,error,error,unknown,unknown,300.03,301.02,301.02,300.05,300.04
benchs/satcomp-18/Devriendt/le450_15c.col.15.cnf,unknown,error,error,unknown,unknown,300.03,301.02,301.01,300.03,300.04
benchs/satcomp-18/Devriendt/le450_15b.col.15.cnf,unknown,error,error,unknown,unknown,300.03,301.02,301.01,300.03,300.04
benchs/satcomp-18/Devriendt/le450_15a.col.15.cnf,unknown,error,error,unknown,unknown,300.03,301.02,301.02,300.02,300.04
benchs/satcomp-18/Devriendt/huck.col.11.cnf,unsat,unsat,unsat,unsat,unsat,21.51,76.14,106.40,112.97,79.28
benchs/satcomp-18/Chowdhury/gto_p60c343.cnf,unknown,error,error,unknown,unknown,300.02,76.36,301.01,300.01,300.02
benchs/satcomp-18/Chowdhury/gto_p60c295.cnf,unknown,error,error,unknown,unknown,300.02,111.96,301.02,300.02,300.03
benchs/satcomp-18/Chowdhury/gto_p60c243.cnf,unknown,error,error,unknown,unknown,300.02,82.03,301.01,300.01,300.03
benchs/satcomp-18/Chowdhury/gto_p60c241.cnf,unknown,error,error,unknown,unknown,300.02,91.21,301.01,300.01,300.03
benchs/satcomp-18/Chowdhury/gto_p60c239.cnf,unknown,error,error,unknown,unknown,300.02,84.03,301.01,300.01,300.02
benchs/satcomp-18/Chowdhury/gto_p60c238.cnf,unknown,error,error,unknown,unknown,300.02,100.81,301.02,300.01,300.02
benchs/satcomp-18/Chowdhury/gto_p60c235.cnf,unknown,error,error,unknown,unknown,300.02,80.76,301.02,300.01,300.02
benchs/satcomp-18/Chowdhury/gto_p60c234.cnf,unknown,error,error,unknown,unknown,300.02,106.49,301.02,300.01,300.03
benchs/satcomp-18/Chowdhury/gto_p60c233.cnf,unsat,error,error,unknown,unknown,240.57,102.38,301.02,300.01,300.03
benchs/satcomp-18/Chowdhury/gto_p60c231_1.cnf,unsat,error,error,unknown,unknown,189.09,85.64,301.02,300.01,300.02
benchs/satcomp-18/Chowdhury/gto_p60c231.cnf,unsat,error,error,unsat,unknown,122.74,90.27,301.02,279.76,300.02
benchs/satcomp-18/Chowdhury/gto_p50c345_1.cnf,unknown,error,error,unknown,unknown,300.02,103.07,301.01,300.02,300.03
benchs/satcomp-18/Chowdhury/gto_p50c345.cnf,unknown,error,error,unknown,unknown,300.02,99.93,301.01,300.01,300.03
benchs/satcomp-18/Chowdhury/gto_p50c314_1.cnf,unknown,error,error,unknown,unknown,300.02,102.53,301.01,300.01,300.03
benchs/satcomp-18/Chowdhury/gto_p50c314.cnf,unknown,error,error,unknown,unknown,300.02,114.80,301.01,300.01,300.03
benchs/satcomp-18/Chowdhury/gto_p50c312.cnf,unknown,error,error,unknown,unknown,300.02,101.86,301.01,300.01,300.03
benchs/satcomp-18/Chowdhury/gto_p50c311.cnf,unknown,error,error,unknown,unknown,300.02,106.04,301.01,300.01,300.03
benchs/satcomp-18/Chowdhury/gto_p50c307.cnf,unknown,error,error,unknown,unknown,300.02,83.99,301.01,300.01,300.02
benchs/satcomp-18/Chowdhury/gto_p50c291.cnf,unknown,error,error,unknown,unknown,300.02,97.09,301.01,300.01,300.02
benchs/satcomp-18/Chen/20180326_095805836_p_cnf_320_1120.cnf,unknown,error,error,unknown,unknown,300.02,94.88,301.09,300.01,300.03
benchs/satcomp-18/Chen/20180326_095804936_p_cnf_320_1120.cnf,unknown,error,error,unknown,unknown,300.02,81.30,301.02,300.01,300.02
benchs/satcomp-18/Chen/20180326_095804286_p_cnf_320_1120.cnf,unknown,error,sat,sat,sat,300.02,82.32,282.17,108.37,140.72
benchs/satcomp-18/Chen/20180326_095801070_p_cnf_320_1120.cnf,unknown,error,error,unknown,unknown,300.02,90.12,301.09,300.01,300.02
benchs/satcomp-18/Chen/20180322_164245263_p_cnf_320_1120.cnf,unknown,error,sat,sat,sat,300.02,83.02,39.69,14.71,18.61
benchs/satcomp-18/Chen/20180322_164241842_p_cnf_320_1120.cnf,unknown,error,error,unknown,unknown,300.02,88.30,301.02,300.01,300.02
benchs/satcomp-18/Chen/20180322_164241329_p_cnf_320_1120.cnf,unknown,error,error,unknown,unknown,300.02,77.99,301.02,300.01,300.02
benchs/satcomp-18/Chen/20180322_164238439_p_cnf_320_1120.cnf,unknown,error,error,unknown,unknown,300.02,86.14,301.02,300.01,300.02
benchs/satcomp-18/Chen/20180322_164226661_p_cnf_320_1120.cnf,unknown,error,error,unknown,unknown,300.02,92.25,301.02,300.01,300.02
benchs/satcomp-18/Chen/20180322_164226378_p_cnf_320_1120.cnf,unknown,error,error,unknown,unknown,300.02,83.17,301.02,300.01,300.02
benchs/satcomp-18/Chen/20180322_164224543_p_cnf_320_1120.cnf,unknown,error,error,unknown,unknown,300.02,83.43,301.10,300.01,300.02
benchs/satcomp-18/Chen/20180322_164223076_p_cnf_320_1120.cnf,unknown,error,error,unknown,unknown,300.02,79.61,301.02,300.01,300.03
benchs/satcomp-18/Chen/20180321_140833987_p_cnf_320_1120.cnf,unknown,error,error,unknown,unknown,300.02,84.15,301.02,300.01,300.02
benchs/satcomp-18/Chen/20180321_140827428_p_cnf_320_1120.cnf,unknown,error,error,unknown,unknown,300.02,84.86,301.09,300.01,300.02
benchs/satcomp-18/Chen/20180321_140826713_p_cnf_320_1120.cnf,unknown,error,error,unknown,unknown,300.02,83.66,301.09,300.01,300.03
benchs/satcomp-18/Chen/20180321_140824282_p_cnf_320_1120.cnf,unknown,error,error,unknown,unknown,300.02,71.32,301.09,300.01,300.02
benchs/satcomp-18/Chen/20180321_140823961_p_cnf_320_1120.cnf,unknown,error,error,unknown,unknown,300.02,84.54,301.08,300.01,300.02
benchs/satcomp-18/Chen/20180321_110707239_p_cnf_320_1120.cnf,unknown,error,error,unknown,unknown,300.02,91.47,301.02,300.01,300.03
benchs/satcomp-18/Chen/20180321_110706599_p_cnf_320_1120.cnf,unknown,error,error,sat,unknown,300.02,83.77,301.02,258.96,300.02
benchs/satcomp-18/Chen/20180321_110704973_p_cnf_320_1120.cnf,unknown,error,error,unknown,unknown,300.02,89.80,301.10,300.01,300.03
benchs/satcomp-18/Biere/uniqinv47prop.cnf,unknown,error,error,unknown,unknown,300.02,72.36,301.10,300.02,300.03
benchs/satcomp-18/Biere/uniqinv46prop.cnf,unknown,error,error,unknown,unknown,300.02,79.56,301.01,300.01,300.03
benchs/satcomp-18/Biere/uniqinv45prop.cnf,unknown,error,error,unknown,unknown,300.02,75.83,301.03,300.02,300.03
benchs/satcomp-18/Biere/uniqinv40prop.cnf,unknown,error,error,unknown,unknown,300.02,81.29,301.01,300.02,300.02
benchs/satcomp-18/Biere/uniqinv30prop.cnf,unknown,error,error,unknown,unknown,300.02,72.73,301.01,300.02,300.02
benchs/satcomp-18/Biere/uniqinv25prop.cnf,unknown,error,error,unknown,unknown,300.02,84.35,301.10,300.01,300.03
benchs/satcomp-18/Biere/uniqinv20prop.cnf,unknown,error,error,unknown,unknown,300.02,79.33,301.10,300.01,300.03
benchs/satcomp-18/Biere/udiv48prop.cnf,unknown,error,error,unknown,unknown,300.02,184.85,301.01,300.02,300.03
benchs/satcomp-18/Biere/udiv47prop.cnf,unknown,error,error,unknown,unknown,300.02,173.83,301.01,300.02,300.03
benchs/satcomp-18/Biere/udiv46prop.cnf,unknown,error,error,unknown,unknown,300.02,210.16,301.01,300.02,300.03
benchs/satcomp-18/Biere/udiv45prop.cnf,unknown,error,error,unknown,unknown,300.02,205.85,301.01,300.02,300.02
benchs/satcomp-18/Biere/udiv40prop.cnf,unknown,error,error,unknown,unknown,300.02,167.58,301.01,300.02,300.03
benchs/satcomp-18/Biere/udiv35prop.cnf,unknown,error,error,unknown,unknown,300.02,142.49,301.01,300.01,300.03
benchs/satcomp-18/Biere/sdiv40prop.cnf,unknown,error,error,unknown,unknown,300.02,89.15,301.01,300.03,300.03
benchs/satcomp-18/Biere/sdiv30prop.cnf,unknown,error,error,unknown,unknown,300.02,83.72,301.02,300.02,300.02
benchs/satcomp-18/Biere/sdiv25prop.cnf,unknown,error,error,unknown,unknown,300.02,93.97,301.01,300.02,300.03
benchs/satcomp-18/Biere/sdiv20prop.cnf,unknown,error,error,unknown,unknown,300.02,78.57,301.06,300.01,300.03
