problem,z3,msat,minisat-ml,minisat,batsat,z3.time,msat.time,minisat-ml.time,minisat.time,batsat.time
benchs/basic/uf50-0516.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0515.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0514.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0513.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0512.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0511.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0510.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-051.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0509.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0508.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0507.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0506.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0505.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0504.cnf.gz,sat,sat,sat,sat,sat,0.03,0.01,0.02,0.01,0.01
benchs/basic/uf50-0503.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0502.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0501.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0500.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-050.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-05.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0499.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0498.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.02
benchs/basic/uf50-0497.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0496.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0495.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0494.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0493.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0492.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0491.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0490.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-049.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0489.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0488.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0487.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0486.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0485.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0484.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0483.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0482.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0481.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0480.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-048.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.02,0.01
benchs/basic/uf50-0479.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0478.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0477.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0476.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0475.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0474.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0473.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0472.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0471.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0470.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-047.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0469.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0468.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0467.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0466.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0465.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0464.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0463.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0462.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0461.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0460.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-046.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0459.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0458.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0457.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0456.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0455.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0454.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0453.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0452.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0451.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0450.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-045.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0449.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0448.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0447.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0446.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0445.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0444.cnf.gz,sat,sat,sat,sat,sat,0.02,0.02,0.02,0.01,0.01
benchs/basic/uf50-0443.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0442.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0441.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0440.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-044.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0439.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0438.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0437.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0436.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0435.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0434.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0433.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0432.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0431.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0430.cnf.gz,sat,sat,sat,sat,sat,0.03,0.02,0.02,0.02,0.01
benchs/basic/uf50-043.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0429.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0428.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0427.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0426.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0425.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0424.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0423.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0422.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0421.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0420.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-042.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0419.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0418.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0417.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0416.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0415.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0414.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0413.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0412.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0411.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0410.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-041.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0409.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0408.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0407.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0406.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0405.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0404.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0403.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0402.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0401.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0400.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-040.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-04.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0399.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0398.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0397.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0396.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0395.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0394.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0393.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0392.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0391.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0390.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-039.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0389.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0388.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0387.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0386.cnf.gz,sat,sat,sat,sat,sat,0.02,0.02,0.02,0.01,0.01
benchs/basic/uf50-0385.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0384.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0383.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0382.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0381.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0380.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-038.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0379.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0378.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0377.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0376.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0375.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0374.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0373.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0372.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0371.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0370.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-037.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0369.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0368.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0367.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0366.cnf.gz,sat,sat,sat,sat,sat,0.02,0.02,0.02,0.01,0.01
benchs/basic/uf50-0365.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0364.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0363.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0362.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0361.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0360.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-036.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0359.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0358.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0357.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0356.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0355.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0354.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0353.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0352.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.02
benchs/basic/uf50-0351.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0350.cnf.gz,sat,sat,sat,sat,sat,0.02,0.02,0.02,0.01,0.01
benchs/basic/uf50-035.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0349.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0348.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0347.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0346.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0345.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0344.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0343.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0342.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0341.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0340.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-034.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0339.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0338.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0337.cnf.gz,sat,sat,sat,sat,sat,0.02,0.02,0.02,0.02,0.01
benchs/basic/uf50-0336.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0335.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0334.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0333.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0332.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0331.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0330.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-033.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0329.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0328.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0327.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0326.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0325.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0324.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0323.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0322.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0321.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.03,0.01,0.02
benchs/basic/uf50-0320.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-032.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0319.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0318.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0317.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0316.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0315.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0314.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0313.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0312.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0311.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0310.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-031.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0309.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0308.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0307.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0306.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0305.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0304.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0303.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0302.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0301.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0300.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-030.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-03.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0299.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0298.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0297.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0296.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0295.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0294.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
benchs/basic/uf50-0293.cnf.gz,sat,sat,sat,sat,sat,0.02,0.01,0.02,0.01,0.01
